query_stream_id;query_id;start;relative_start;query_duration;query_duration_with_queue;start_delay;;query_stream_id;query_id;start;relative_start;query_duration;query_duration_with_queue;start_delay
8;19;1733230967474;2294299;1200;2381;0;;8;19;1733330244446;2294299;755;1093;0
8;16;1733231002163;2328988;945;1642;0;;8;16;1733330279135;2328988;1071;1639;0
8;18;1733231035773;2362598;2584;6666;0;;8;18;1733330312745;2362598;2209;3277;0
8;4;1733231075642;2402467;3568;5755;0;;8;4;1733330352614;2402467;1155;2144;0
8;15;1733231106549;2433374;4396;5580;0;;8;15;1733330383521;2433374;1695;2727;0
8;9;1733231134185;2461010;2768;4802;0;;8;9;1733330411157;2461010;1815;2744;0
8;6;1733231168357;2495182;709;898;0;;8;6;1733330445329;2495182;486;646;0
8;2;1733231199280;2526105;1549;2442;0;;8;2;1733330476252;2526105;1007;1716;0
8;12;1733231243687;2570512;3073;4162;0;;8;12;1733330520659;2570512;1240;2026;0
8;5;1733231271365;2598190;2740;6305;0;;8;5;1733330548337;2598190;2330;4356;0
8;16;1733231313143;2639968;1685;2400;1;;8;16;1733330590115;2639968;1776;2384;1
8;22;1733231356155;2682980;1767;3161;0;;8;22;1733330633128;2682981;701;1313;1
8;3;1733231377268;2704093;2775;5724;0;;8;3;1733330654241;2704094;1730;3512;1
8;2;1733231440149;2766974;1413;2308;0;;8;2;1733330717121;2766974;1028;1740;0
8;19;1733231447897;2774722;615;972;1;;8;19;1733330724868;2774721;753;1088;0
8;2;1733231490207;2817032;2297;3184;0;;8;2;1733330767179;2817032;700;1371;0
8;22;1733231543704;2870529;1827;4513;0;;8;22;1733330820676;2870529;631;1216;0
8;15;1733231578350;2905175;879;1808;0;;8;15;1733330855322;2905175;1847;2944;0
8;23;1733231600481;2927306;1102;1193;0;;8;23;1733330877453;2927306;432;476;0
8;6;1733231630837;2957662;301;477;0;;8;6;1733330907810;2957663;470;622;1
8;3;1733231681730;3008555;2693;4960;0;;8;3;1733330958703;3008556;1966;3314;1
8;2;1733231709633;3036458;817;1692;0;;8;2;1733330986606;3036459;777;1776;1
8;2;1733231749102;3075927;1776;3711;0;;8;2;1733331026074;3075927;666;1308;0
8;17;1733231795782;3122607;1926;2724;0;;8;17;1733331072754;3122607;1853;2946;0
8;10;1733231814022;3140847;2925;6221;0;;8;10;1733331090994;3140847;1165;1955;0
8;21;1733231865743;3192568;3580;7314;0;;8;21;1733331142715;3192568;3148;5176;0
8;6;1733231881816;3208641;581;1322;0;;8;6;1733331158788;3208641;498;644;0
8;15;1733231943731;3270556;1475;3357;0;;8;15;1733331220703;3270556;1421;2352;0
8;23;1733231970542;3297367;943;991;0;;8;23;1733331247515;3297368;436;478;1
8;12;1733231990444;3317269;1445;2543;0;;8;12;1733331267416;3317269;1172;1918;0
8;11;1733232023515;3350340;693;1205;0;;8;11;1733331300487;3350340;848;1445;0
8;2;1733232090519;3417344;3101;4837;1;;8;2;1733331367491;3417344;904;1535;1
8;2;1733232096250;3423075;1572;3013;0;;8;2;1733331373222;3423075;718;1730;0
8;19;1733232140194;3467019;887;1378;0;;8;19;1733331417166;3467019;869;1177;0
8;5;1733232167636;3494461;3948;8226;0;;8;5;1733331444608;3494461;2357;4465;0
8;15;1733232201364;3528189;890;2334;0;;8;15;1733331478336;3528189;1957;2965;0
8;21;1733232263478;3590303;3689;6551;0;;8;21;1733331540450;3590303;3119;5164;0
9;9;1733228673955;783;15356;19741;4;;9;9;1733348506521;779;7353;9238;0
9;3;1733228712450;39278;2602;5690;0;;9;3;1733348545020;39278;2308;4035;0
9;17;1733228820950;147778;1172;2120;0;;9;17;1733348653520;147778;2275;4357;0
9;23;1733228879763;206591;890;962;0;;9;23;1733348712334;206592;1026;1109;1
9;16;1733228964116;290944;1413;2041;0;;9;16;1733348796687;290945;1542;2209;1
9;3;1733229004790;331618;1809;3534;1;;9;3;1733348837360;331618;2272;3876;1
9;18;1733229113835;440663;1529;3216;0;;9;18;1733348946405;440663;2282;3929;0
9;2;1733229155192;482020;1103;2524;0;;9;2;1733348987762;482020;1244;2167;0
9;16;1733229273868;600696;912;1531;6;;9;16;1733349106432;600690;950;1637;0
9;19;1733229316564;643392;293;954;0;;9;19;1733349149135;643393;712;1073;1
9;19;1733229412963;739791;570;1027;0;;9;19;1733349245534;739792;255;479;1
9;12;1733229447641;774469;2009;5013;1;;9;12;1733349280210;774468;1199;2069;0
9;6;1733229606513;933341;279;474;0;;9;6;1733349439083;933341;490;659;0
9;14;1733229614368;941196;2066;2532;0;;9;14;1733349446938;941196;809;1099;0
9;20;1733229717643;1044471;1556;3053;1;;9;20;1733349550212;1044470;2204;3735;0
9;7;1733229778556;1105384;4941;6534;0;;9;7;1733349611126;1105384;1307;2108;0
9;13;1733229874392;1201220;1261;2357;0;;9;13;1733349706962;1201220;1078;1910;0
9;8;1733229899703;1226531;755;1386;1;;9;8;1733349732272;1226530;1285;1795;0
9;15;1733230026518;1353346;805;1411;0;;9;15;1733349859088;1353346;1613;2943;0
9;9;1733230073583;1400411;1662;2778;0;;9;9;1733349906153;1400411;1577;2875;0
9;1;1733230176881;1503709;786;1294;1;;9;1;1733350009451;1503709;1286;2277;1
9;18;1733230216306;1543134;1055;1938;1;;9;18;1733350048876;1543134;1737;3091;1
9;17;1733230296460;1623288;943;1924;0;;9;17;1733350129031;1623289;2017;3513;1
9;20;1733230357305;1684133;1143;2158;0;;9;20;1733350189875;1684133;1734;3378;0
9;23;1733230490019;1816847;592;649;0;;9;23;1733350322589;1816847;499;562;0
9;21;1733230515620;1842448;3255;6138;0;;9;21;1733350348190;1842448;2575;4695;0
9;15;1733230619926;1946754;958;1544;0;;9;15;1733350452496;1946754;1432;2429;0
9;1;1733230687124;2013952;2102;2609;0;;9;1;1733350519694;2013952;1275;2274;0
9;19;1733230784491;2111319;509;959;0;;9;19;1733350617061;2111319;1053;1417;0
9;22;1733230831457;2158285;985;1819;0;;9;22;1733350664028;2158286;845;1414;1
9;1;1733230927234;2254062;789;1304;0;;9;1;1733350759805;2254063;1229;2161;1
9;21;1733230965350;2292178;3022;6175;0;;9;21;1733350797921;2292179;2170;4896;1
9;18;1733231050820;2377648;1786;4480;0;;9;18;1733350883390;2377648;2378;3974;0
9;14;1733231098450;2425278;2939;4034;0;;9;14;1733350931020;2425278;593;876;0
9;3;1733231204980;2531808;2088;4079;0;;9;3;1733351037550;2531808;2104;3791;0
9;15;1733231250348;2577176;1759;2475;0;;9;15;1733351082918;2577176;1615;2969;0
9;10;1733231383436;2710264;1060;2131;1;;9;10;1733351216006;2710264;1270;2046;1
9;15;1733231444371;2771199;1013;2159;0;;9;15;1733351276942;2771200;1319;2654;1
9;16;1733231533535;2860363;1695;2476;0;;9;16;1733351366105;2860363;1330;1928;0
9;8;1733231555942;2882770;2453;3399;0;;9;8;1733351388512;2882770;978;1475;0
9;15;1733231669065;2995893;803;1448;0;;9;15;1733351501635;2995893;1371;2406;0
9;10;1733231725907;3052735;2103;3684;1;;9;10;1733351558476;3052734;849;1588;0
9;14;1733231815530;3142358;1538;2846;0;;9;14;1733351648100;3142358;624;871;0
9;20;1733231866369;3193197;3229;6856;0;;9;20;1733351698939;3193197;1972;3159;0
9;15;1733231969684;3296512;1806;2827;0;;9;15;1733351802254;3296512;1642;2540;0
9;8;1733232010254;3337082;1148;2486;0;;9;8;1733351842824;3337082;1165;1635;0
9;9;1733232107436;3434264;4383;7089;0;;9;9;1733351940006;3434264;1497;2438;0
9;19;1733232133249;3460077;596;2779;0;;9;19;1733351965819;3460077;545;884;0
10;11;1733228675785;2612;14024;16759;0;;10;11;1733440255168;2612;10873;12850;0
10;3;1733228682946;9773;2136;12911;0;;10;3;1733440262329;9773;2298;9191;0
10;8;1733228830361;157188;1080;2149;0;;10;8;1733440409744;157188;1977;3186;0
10;17;1733228843527;170354;1039;2532;0;;10;17;1733440422910;170354;1980;3299;0
10;3;1733228966395;293222;966;2138;0;;10;3;1733440545778;293222;1125;2132;0
10;22;1733228996698;323525;1498;2827;0;;10;22;1733440576082;323526;1702;3146;1
10;13;1733229113883;440710;2794;4562;1;;10;13;1733440693265;440709;2157;3742;0
10;17;1733229264285;591112;1379;2580;0;;10;17;1733440843668;591112;1438;2822;0
10;7;1733229284964;611791;1702;3788;0;;10;7;1733440864347;611791;2274;3998;0
10;1;1733229398213;725040;1754;2961;0;;10;1;1733440977596;725040;1652;2934;0
10;2;1733229573416;900243;1765;3006;0;;10;2;1733441152799;900243;1657;2833;0
10;11;1733229583177;910004;1422;2092;1;;10;11;1733441162559;910003;952;1506;0
10;19;1733229596048;922875;338;674;0;;10;19;1733441175432;922876;1122;1575;1
10;7;1733229735128;1061955;2039;3704;0;;10;7;1733441314512;1061956;1689;3225;1
10;7;1733229750662;1077489;2973;4702;1;;10;7;1733441330044;1077488;1601;3168;0
10;11;1733229870029;1196856;943;1676;0;;10;11;1733441449412;1196856;590;1060;0
10;19;1733229884869;1211696;883;1552;0;;10;19;1733441464252;1211696;349;675;0
10;18;1733229886558;1213385;1791;2879;0;;10;18;1733441465941;1213385;1762;2875;0
10;18;1733230039805;1366632;1282;2505;0;;10;18;1733441619188;1366632;940;1864;0
10;10;1733230149891;1476718;1126;2151;0;;10;10;1733441729274;1476718;1535;2598;0
10;1;1733230298326;1625153;1191;2005;1;;10;1;1733441877708;1625152;1429;2579;0
10;12;1733230482357;1809184;1792;3370;0;;10;12;1733442061740;1809184;1933;3769;0
10;1;1733230482394;1809221;1031;5148;0;;10;1;1733442061777;1809221;1411;6332;0
10;1;1733230652094;1978921;1055;1830;0;;10;1;1733442231477;1978921;1425;2621;0
10;13;1733230761433;2088260;1790;3282;0;;10;13;1733442340816;2088260;1703;3159;0
10;4;1733230784145;2110972;2326;4473;1;;10;4;1733442363527;2110971;2289;4421;0
10;17;1733230907991;2234818;1137;2228;0;;10;17;1733442487374;2234818;1536;2737;0
10;1;1733230939308;2266135;997;1724;0;;10;1;1733442518692;2266136;1378;2606;1
10;17;1733231060994;2387821;1273;2541;0;;10;17;1733442640378;2387822;1092;2192;1
10;1;1733231063584;2390411;1172;2139;0;;10;1;1733442642967;2390411;1402;2583;0
10;2;1733231197920;2524747;2688;3902;0;;10;2;1733442777303;2524747;1601;2632;0
10;3;1733231224146;2550973;1542;3175;0;;10;3;1733442803529;2550973;1104;2070;0
10;4;1733231391502;2718329;2519;5030;1;;10;4;1733442970884;2718328;2295;4344;0
10;5;1733231392271;2719098;1966;8410;0;;10;5;1733442971655;2719099;1642;6422;1
10;23;1733231530784;2857611;980;1026;0;;10;23;1733443110168;2857612;1146;1219;1
10;10;1733231674210;3001037;1225;2864;0;;10;10;1733443253593;3001037;1249;2160;0
10;9;1733231817511;3144338;4667;8076;1;;10;9;1733443396893;3144337;2477;4335;0
10;6;1733231818161;3144988;329;8824;1;;10;6;1733443397543;3144987;497;4504;0
10;14;1733231830067;3156894;1351;1859;0;;10;14;1733443409450;3156894;740;1238;0
10;22;1733231840187;3167014;1805;3680;1;;10;22;1733443419569;3167013;1298;2476;0
10;6;1733231949664;3276491;717;1277;27;;10;6;1733443529021;3276465;466;765;1
10;12;1733231971569;3298396;2676;4913;0;;10;12;1733443550952;3298396;1893;3729;0
10;3;1733232101762;3428589;3283;5041;0;;10;3;1733443681145;3428589;953;1825;0
11;12;1733228683013;9897;7499;10729;0;;11;12;1733443707562;9897;9623;14358;0
11;17;1733228725434;52318;1226;2194;0;;11;17;1733443749983;52318;2682;6659;0
11;18;1733228767865;94749;1873;3398;0;;11;18;1733443792414;94749;2191;3600;0
11;19;1733228784527;111411;721;1310;0;;11;19;1733443809077;111412;1121;1681;1
11;1;1733228849528;176412;1041;1919;1;;11;1;1733443874077;176412;1551;2492;1
11;10;1733228886189;213073;1212;2246;0;;11;10;1733443910738;213073;1503;2790;0
11;2;1733228891578;218462;1973;3721;0;;11;2;1733443916127;218462;1912;3251;0
11;6;1733228892239;219123;732;4265;0;;11;6;1733443916788;219123;339;3196;0
11;8;1733228959355;286239;1152;2100;0;;11;8;1733443983904;286239;1562;2759;0
11;13;1733228962794;289678;1808;3947;0;;11;13;1733443987343;289678;1870;3509;0
11;16;1733229017468;344352;1154;1899;1;;11;16;1733444042017;344352;1412;2267;1
11;16;1733229046434;373318;2043;2672;0;;11;16;1733444070984;373319;907;1458;1
11;3;1733229101339;428223;777;1639;0;;11;3;1733444125889;428224;1105;1918;1
11;9;1733229107590;434474;3459;6799;0;;11;9;1733444132139;434474;2601;4665;0
11;3;1733229176203;503087;913;1800;1;;11;3;1733444200751;503086;802;1591;0
11;19;1733229195333;522217;1908;2668;0;;11;19;1733444219882;522217;697;1134;0
11;16;1733229217536;544420;989;1626;0;;11;16;1733444242085;544420;918;1493;0
11;18;1733229261529;588413;1321;3035;0;;11;18;1733444286078;588413;1485;2501;0
11;7;1733229310567;637451;1968;3949;0;;11;7;1733444335116;637451;2088;3886;0
11;10;1733229322235;649119;1134;2538;0;;11;10;1733444346784;649119;1128;2231;0
11;5;1733229378890;705774;1291;2377;0;;11;5;1733444403439;705774;1325;2608;0
11;9;1733229421143;748027;2314;4510;1;;11;9;1733444445691;748026;1910;3935;0
11;2;1733229431059;757943;3028;5267;0;;11;2;1733444455609;757944;6061;7369;1
11;7;1733229471926;798810;3250;5066;0;;11;7;1733444496476;798811;2831;5439;1
11;13;1733229520190;847074;2111;4991;0;;11;13;1733444544739;847074;1904;6152;0
11;5;1733229542734;869618;1859;6660;0;;11;5;1733444567283;869618;131453;132572;0
11;5;1733229577159;904043;1333;5533;0;;11;13;1733444669972;972307;1673;33071;0
11;20;1733229586785;913669;2640;4681;0;;11;3;1733444652117;954452;1022;52811;0
11;3;1733229627569;954453;930;1745;1;;11;20;1733444611334;913669;2591;98289;0
11;13;1733229645423;972307;1772;3828;0;;11;5;1733444601708;904043;1206;110255;0
11;3;1733229691181;1018065;2982;5954;0;;11;3;1733444715730;1018065;1179;2011;0
11;7;1733229736576;1063460;2048;3831;10;;11;7;1733444761115;1063450;1526;3066;0
11;19;1733229749133;1076017;709;1341;1;;11;19;1733444773682;1076017;582;1080;1
11;6;1733229769811;1096695;332;546;0;;11;6;1733444794360;1096695;411;680;0
11;7;1733229787746;1114630;1799;3540;0;;11;7;1733444812295;1114630;1544;2998;0
11;4;1733229804888;1131772;2502;4875;1;;11;4;1733444829436;1131771;2296;4457;0
11;1;1733229830018;1156902;1074;1912;0;;11;1;1733444854567;1156902;1494;2743;0
11;18;1733229863714;1190598;1485;2603;0;;11;18;1733444888263;1190598;1509;2500;0
11;19;1733229931284;1258168;756;1336;0;;11;19;1733444955834;1258169;293;590;1
11;11;1733229938747;1265631;952;1638;1;;11;11;1733444963295;1265630;991;1606;0
11;23;1733229967098;1293982;678;729;0;;11;23;1733444991647;1293982;1223;1292;0
11;1;1733229979318;1306202;1182;2232;0;;11;1;1733445003867;1306202;1467;2638;0
11;21;1733230008436;1335320;5912;12011;0;;11;21;1733445032985;1335320;4846;13084;0
11;15;1733230010426;1337310;1517;12922;0;;11;15;1733445034975;1337310;3778;15712;0
11;8;1733230046664;1373548;1137;2054;0;;11;8;1733445071213;1373548;1691;3101;0
11;11;1733230098616;1425500;3183;4184;0;;11;11;1733445123165;1425500;1047;1747;0
11;1;1733230099046;1425930;1065;6928;0;;11;1;1733445123595;1425930;1283;3532;0
11;12;1733230129078;1455962;2657;4709;1;;11;12;1733445153626;1455961;2014;3557;0
11;3;1733230168478;1495362;780;1882;0;;11;3;1733445193027;1495362;986;1805;0
11;16;1733230215689;1542573;1154;1900;0;;11;16;1733445240238;1542573;1447;2263;0
11;2;1733230227938;1554822;1223;2441;0;;11;2;1733445252487;1554822;1191;2135;0
11;9;1733230269528;1596412;2132;4120;1;;11;9;1733445294077;1596412;2488;4538;1
11;2;1733230316678;1643562;1149;2294;0;;11;2;1733445341227;1643562;1086;2063;0
11;9;1733230321909;1648793;2287;4307;0;;11;9;1733445346458;1648793;2002;3703;0
11;13;1733230357493;1684377;1838;3361;0;;11;13;1733445382042;1684377;1759;3282;0
11;22;1733230367460;1694344;1623;3052;0;;11;22;1733445392009;1694344;1413;2666;0
11;22;1733230374216;1701100;1372;2594;0;;11;22;1733445398766;1701101;1189;2259;1
11;5;1733230412164;1739048;1875;3083;0;;11;5;1733445436713;1739048;1389;2379;0
11;12;1733230463339;1790223;3102;4952;0;;11;12;1733445487888;1790223;1753;3682;0
11;17;1733230475743;1802627;867;1534;1;;11;17;1733445500291;1802626;1610;2864;0
11;20;1733230504294;1831178;2420;4505;0;;11;20;1733445528843;1831178;2457;4299;0
11;11;1733230530255;1857139;909;1623;58;;11;11;1733445554746;1857081;843;1435;0
11;13;1733230534421;1861305;1750;3575;0;;11;13;1733445558970;1861305;1440;2803;0
11;16;1733230554159;1881043;2025;2870;0;;11;16;1733445578709;1881044;1053;1692;1
11;20;1733230602281;1929165;2928;5491;1;;11;20;1733445626829;1929164;2224;4169;0
11;16;1733230628226;1955110;1150;2184;0;;11;16;1733445652775;1955110;815;1318;0
11;5;1733230652838;1979722;1220;2284;0;;11;5;1733445677387;1979722;1047;2004;0
11;1;1733230668314;1995198;1068;1967;1;;11;1;1733445692862;1995197;1081;1946;0
11;12;1733230703094;2029978;2200;4186;0;;11;12;1733445727643;2029978;1735;3415;0
11;23;1733230732862;2059746;718;771;0;;11;23;1733445757412;2059747;852;910;1
11;3;1733230765904;2092788;932;1804;0;;11;3;1733445790453;2092788;803;1507;0
11;9;1733230798428;2125312;2537;6772;0;;11;9;1733445822977;2125312;2499;4281;0
11;1;1733230843226;2170110;1047;1795;0;;11;1;1733445867775;2170110;1009;1835;0
11;13;1733230877348;2204232;1752;3209;0;;11;13;1733445901897;2204232;1636;3141;0
11;6;1733230886920;2213804;354;546;0;;11;6;1733445911469;2213804;345;674;0
11;19;1733230923010;2249894;398;884;1;;11;19;1733445947558;2249893;903;1495;0
11;11;1733230929637;2256521;862;1519;0;;11;11;1733445954186;2256521;805;1405;0
11;23;1733230946359;2273243;756;801;0;;11;23;1733445970908;2273243;757;813;0
11;13;1733231004858;2331742;2162;5087;0;;11;13;1733446029407;2331742;1477;2910;0
11;3;1733231025553;2352437;4877;5762;0;;11;3;1733446050102;2352437;694;1323;0
11;3;1733231061380;2388264;1426;2350;0;;11;3;1733446085929;2388264;687;1406;0
11;9;1733231094378;2421262;6072;10591;0;;11;9;1733446118927;2421262;3077;6183;0
11;14;1733231121643;2448527;1633;2318;1;;11;14;1733446146192;2448527;1858;3103;1
11;11;1733231166574;2493458;982;2515;0;;11;11;1733446191124;2493459;8292;8794;1
11;22;1733231179129;2506013;4752;8181;0;;11;22;1733446203678;2506013;1335;3230;0
11;8;1733231195145;2522029;2672;5075;0;;11;8;1733446219694;2522029;2279;3791;0
11;2;1733231256289;2583173;1698;2839;0;;11;2;1733446280838;2583173;3410;4790;0
11;8;1733231298911;2625795;1678;3182;0;;11;8;1733446323460;2625795;925;1775;0
11;14;1733231329650;2656534;1536;2828;0;;11;14;1733446354199;2656534;861;1488;0
11;18;1733231356251;2683135;2603;4880;1;;11;18;1733446380800;2683135;2333;3513;1
11;15;1733231406004;2732888;1272;1936;0;;11;15;1733446430553;2732888;1019;1772;0
11;17;1733231408060;2734944;882;2724;0;;11;17;1733446432609;2734944;1499;2512;0
11;18;1733231443901;2770785;1451;3218;0;;11;18;1733446468450;2770785;810;1585;0
11;21;1733231450323;2777207;7550;12464;1;;11;21;1733446474871;2777206;4553;11784;0
11;14;1733231499768;2826652;1876;2831;0;;11;14;1733446524317;2826652;1277;1821;0
11;14;1733231541636;2868520;1604;2413;0;;11;14;1733446566186;2868521;688;1331;1
11;5;1733231542979;2869863;4448;8914;0;;11;5;1733446567528;2869863;1641;2675;0
11;11;1733231550811;2877695;928;2717;0;;11;11;1733446575360;2877695;925;1693;0
11;4;1733231555005;2881889;3398;5809;0;;11;4;1733446579554;2881889;2305;4482;0
11;8;1733231612946;2939830;2306;4228;1;;11;8;1733446637494;2939829;1350;2370;0
11;22;1733231643235;2970119;2084;4018;0;;11;22;1733446667784;2970119;1324;2539;0
11;4;1733231645954;2972838;3322;7098;0;;11;4;1733446670503;2972838;2140;4270;0
11;13;1733231687375;3014259;2844;5151;0;;11;13;1733446711924;3014259;1698;3185;0
11;7;1733231704239;3031123;2707;5028;0;;11;7;1733446728788;3031123;1948;3589;0
11;23;1733231736905;3063789;991;1041;0;;11;23;1733446761455;3063790;619;665;1
11;9;1733231785892;3112776;5701;9166;1;;11;9;1733446810440;3112775;2338;4457;0
11;22;1733231787318;3114202;2611;11970;0;;11;22;1733446811867;3114202;1076;5225;0
11;8;1733231814779;3141663;3582;6574;0;;11;8;1733446839328;3141663;770;1477;0
11;17;1733231861394;3188278;2531;4510;0;;11;17;1733446885943;3188278;1371;2553;0
11;13;1733231890116;3217000;6563;11008;0;;11;13;1733446914666;3217001;1445;2814;1
11;17;1733231929933;3256817;3996;5472;0;;11;17;1733446954482;3256817;1158;2345;0
11;3;1733231953696;3280580;2350;4376;0;;11;3;1733446978245;3280580;876;1587;0
11;2;1733231994220;3321104;1925;3798;1;;11;2;1733447018768;3321103;1255;2395;0
11;23;1733232052792;3379676;722;771;0;;11;23;1733447077342;3379677;610;659;1
11;3;1733232083036;3409920;933;1763;0;;11;3;1733447107585;3409920;871;1538;0
11;4;1733232097577;3424461;4237;7962;0;;11;4;1733447122126;3424461;2187;4317;0
11;22;1733232123843;3450727;1428;4247;0;;11;22;1733447148392;3450727;1134;2206;0
11;22;1733232139919;3466803;1793;3074;0;;11;22;1733447164469;3466804;1117;2147;1
11;11;1733232160451;3487335;900;2141;0;;11;11;1733447185000;3487335;815;1483;0
11;4;1733232190348;3517232;3968;7578;0;;11;4;1733447214897;3517232;2239;4274;0
11;7;1733232236106;3562990;4072;7368;1;;11;7;1733447260654;3562989;1813;3406;0
11;6;1733232236224;3563108;527;8236;0;;11;6;1733447260773;3563108;322;3961;0
11;2;1733232246177;3573061;1249;2446;0;;11;2;1733447270726;3573061;1029;1979;0
12;20;1733231482038;2808920;3687;7198;0;;12;20;1733450097843;2808920;11579;15680;0
12;15;1733231546376;2873258;3525;4331;1;;12;15;1733450162180;2873257;1872;3104;0
12;19;1733231562092;2888974;872;1579;0;;12;19;1733450177897;2888974;1132;1875;0
12;19;1733231609112;2935994;884;2602;0;;12;19;1733450224917;2935994;435;845;0
12;15;1733231638984;2965866;1663;2839;0;;12;15;1733450254790;2965867;1153;2154;1
12;23;1733231666790;2993672;960;1012;0;;12;23;1733450282596;2993673;1423;1510;1
12;6;1733231698625;3025507;1098;2042;0;;12;6;1733450314431;3025508;413;848;1
12;4;1733231760337;3087219;4927;9258;1;;12;4;1733450376142;3087219;4172;7735;1
12;7;1733231773052;3099934;2812;5598;0;;12;7;1733450388857;3099934;3045;5511;0
12;3;1733231848543;3175425;1881;2821;0;;12;3;1733450464348;3175425;1469;2575;0
12;18;1733231898651;3225533;4048;9288;1;;12;18;1733450514455;3225532;2813;4692;0
12;20;1733231918812;3245694;3212;6805;0;;12;20;1733450534617;3245694;2790;4944;0
12;20;1733231949307;3276189;3588;7369;0;;12;20;1733450565112;3276189;2625;4743;0
12;1;1733231994243;3321125;1475;3199;0;;12;1;1733450610049;3321126;1913;3490;1
12;6;1733232042072;3368954;330;1103;0;;12;6;1733450657878;3368955;395;849;1
13;20;1733228673392;215;16444;20560;0;;13;20;1733450673608;216;13306;16027;1
13;23;1733228725352;52175;1926;2007;1;;13;23;1733450725566;52174;1652;1760;0
13;16;1733228757423;84246;1617;2532;0;;13;16;1733450757638;84246;1901;2800;0
13;4;1733228808899;135722;3620;7172;1;;13;4;1733450809113;135721;3847;7240;0
13;20;1733228828612;155435;3011;8536;0;;13;20;1733450828827;155435;2734;4917;0
13;20;1733228871847;198670;3049;5355;0;;13;20;1733450872062;198670;2384;4680;0
13;22;1733228892070;218893;3701;5798;0;;13;22;1733450892285;218893;1979;3758;0
13;7;1733228934386;261209;3494;6475;0;;13;7;1733450934602;261210;2834;5418;1
13;22;1733228969121;295944;2103;4069;0;;13;22;1733450969337;295945;1807;3399;1
13;7;1733229007190;334013;2666;5070;0;;13;7;1733451007406;334014;2397;4529;1
13;1;1733229063158;389981;1263;2264;0;;13;1;1733451063373;389981;1491;2743;0
13;23;1733229086045;412868;905;959;0;;13;23;1733451086260;412868;721;787;0
13;11;1733229108289;435112;4641;6500;0;;13;11;1733451108504;435112;1081;1780;0
13;1;1733229175203;502026;1365;2576;0;;13;1;1733451175419;502027;1439;2648;1
13;17;1733229187126;513949;1187;2068;0;;13;17;1733451187342;513950;2013;3613;1
13;1;1733229230425;557248;1543;2760;0;;13;1;1733451230640;557248;1424;2607;0
13;14;1733229256695;583518;858;1512;0;;13;14;1733451256910;583518;1003;1771;0
13;22;1733229285237;612060;2102;4204;3;;13;22;1733451285449;612057;1678;3222;0
13;5;1733229323367;650190;1714;3235;0;;13;5;1733451323582;650190;1629;3450;0
13;2;1733229358617;685440;1047;1911;0;;13;2;1733451358832;685440;1482;9592;0
13;3;1733229412665;739488;1251;2196;0;;13;3;1733451412880;739488;3083;6619;0
13;21;1733229443600;770423;10041;15454;0;;13;21;1733451443815;770423;135786;138586;0
13;20;1733229478784;805607;2925;5287;0;;13;21;1733451578187;904795;4475;12161;0
13;12;1733229529262;856085;3963;6548;1;;13;7;1733451541327;867935;3001;54441;0
13;7;1733229541112;867935;3307;8291;0;;13;12;1733451529476;856084;2670;71433;0
13;21;1733229577972;904795;5375;8773;0;;13;20;1733451478999;805607;2699;126598;0
13;19;1733229638110;964933;414;836;0;;13;19;1733451638325;964933;1122;1778;0
13;20;1733229654154;980977;5066;8647;1;;13;20;1733451654369;980977;2400;4701;1
13;23;1733229687727;1014550;2056;2107;0;;13;23;1733451687942;1014550;997;1058;0
13;11;1733229740072;1066895;983;1707;0;;13;11;1733451740288;1066896;1026;1704;1
13;21;1733229775929;1102752;5757;11071;0;;13;21;1733451776145;1102753;2527;4882;1
13;6;1733229801121;1127944;174;390;0;;13;6;1733451801336;1127944;344;785;0
13;2;1733229842727;1169550;2778;8176;0;;13;2;1733451842942;1169550;1259;2206;0
13;8;1733229872873;1199696;1761;3179;0;;13;8;1733451873089;1199697;1665;2995;1
13;14;1733229916540;1243363;860;1516;0;;13;14;1733451916755;1243363;856;1703;0
13;5;1733229946449;1273272;1643;2999;0;;13;5;1733451946664;1273272;1796;3193;0
13;14;1733230000130;1326953;836;1467;0;;13;14;1733452000345;1326953;857;1481;0
13;16;1733230012908;1339731;2951;4493;1;;13;16;1733452013123;1339731;1276;2076;1
13;23;1733230043820;1370643;851;905;0;;13;23;1733452044036;1370644;714;767;1
13;10;1733230103978;1430801;3752;5227;66;;13;10;1733452104127;1430735;1540;2717;0
13;5;1733230139621;1466444;1593;3025;1;;13;5;1733452139835;1466443;1414;2981;0
13;17;1733230169339;1496162;2123;3079;0;;13;17;1733452169554;1496162;1969;3318;0
13;10;1733230201175;1527998;1489;2727;0;;13;10;1733452201390;1527998;1273;2527;0
13;20;1733230256371;1583194;2642;4752;0;;13;20;1733452256587;1583195;2381;4424;1
13;19;1733230261406;1588229;862;1515;0;;13;19;1733452261622;1588230;707;1405;1
13;7;1733230316537;1643360;2543;4765;0;;13;7;1733452316752;1643360;2538;4743;0
13;19;1733230332035;1658858;779;1217;0;;13;19;1733452332250;1658858;341;694;0
13;4;1733230383043;1709866;3552;6594;0;;13;4;1733452383258;1709866;3367;6627;0
13;9;1733230403882;1730705;2555;4920;0;;13;9;1733452404097;1730705;3246;5697;0
13;17;1733230438498;1765321;831;1636;0;;13;17;1733452438713;1765321;1273;2544;0
13;15;1733230499250;1826073;1615;2961;0;;13;15;1733452499465;1826073;1160;1980;0
